ticker,disease,stage,date,catalyst
KALV,Hereditary angioedema (HAE),Phase 2,2022-10-04 00:00:00,Phase 2 trial has been terminated based on the observation of liver enzyme (ALT/AST) elevations in multiple patients in all treatment groups of the trial and to prioritize the development of the KONFIDENT Phase 3 trial.
ANAB,Non-squamous non-small cell lung cancer (NSCLC),Phase 2,2022-10-05 00:00:00,"Phase 2 trial met primary endpoint, noted October 5, 2022."
GSK,Non-squamous non-small cell lung cancer (NSCLC),Phase 2,2022-10-05 00:00:00,"Phase 2 trial met primary endpoint, noted October 5, 2022."
ORMP,COVID-19 vaccine,Phase 1,2022-10-07 00:00:00,"Phase 1 preliminary results reported a significant antibody response (2-6 fold over baseline) and no safety issues observed, noted October 7, 2022."
SUPN,Motor fluctuations in Parkinson’s disease (PD),CRL,2022-10-10 00:00:00,"CRL announced October 10, 2022."
FOLD,Pompe disease,Phase 1/2,2022-10-12 00:00:00,"Phase 1/2 trial long term followup data reported that ERT-experienced patients and ERT-naïve patients had durable mean improvements from baseline, noted October 12, 2022."
EVFM,Chlamydia and gonorrhea,Phase 3,2022-10-12 00:00:00,"Phase 3 trial did not meet its primary endpoint, noted October 12, 2022."
RLMD,Major Depressive Disorder (MDD),Phase 3,2022-10-13 00:00:00,"Phase 3 trial did not meet its primary endpoint, noted October 13, 2022."
SRPT,Duchenne muscular dystrophy,Phase 3,2022-10-14 00:00:00,"Phase 3 results presented at the World Muscle Society reported that mean dystrophin levels significantly increased from baseline after 48 weeks of casimersen treatment, noted October 14, 2022."
BIIB,Postpartum depression (PPD),Phase 3,2022-10-17 00:00:00,"Additional Phase 3 data reported that a total of two participants (all in the zuranolone group) experienced four serious adverse events all of which were assessed by the investigator as unrelated to the therapy, noted October 17, 2022."
ATHA,Alzheimer’s disease,Phase 3,2022-10-17 00:00:00,"Phase 3 interim analysis reported that an additional enrollment of ~150 patients will be well powered for the primary endpoint analysis, noted October 17, 2022."
NGM,Geographic atrophy,Phase 2,2022-10-17 00:00:00,"Phase 2 trial did not meet primary endpoint, noted October 17, 2022."
SAGE,Postpartum depression (PPD),Phase 3,2022-10-17 00:00:00,"Additional Phase 3 data reported that a total of two participants (all in the zuranolone group) experienced four serious adverse events all of which were assessed by the investigator as unrelated to the therapy, noted October 17, 2022."
GSK,Meningococcal disease,Approved,2022-10-17 00:00:00,"Approved October 17, 2022."
CLVS,FAP-positive tumors,Phase 1/2,2022-10-17 00:00:00,"Phase 1 update at EANM noted that of 5 patients 45.5% had a Grade >3 treatment related adverse event, noted October 17, 2022."
CYTH,Niemann-Pick Disease Type C,Phase 1,2022-10-18 00:00:00,"Phase 1 data showed that treatment overcomes the NPC1 defect by removing trapped cholesterol from cells both systemically and in the central nervous system (CNS), noted October 18, 2022."
SMMT,C. difficile infection (CDI),Phase 3,2022-10-20 00:00:00,"Phase 3 trial results reported that treatment was numerically higher sustained clinical response rate (73.0% vs 70.7%) than vancomycin, but did not achieve the pre-specified superiority endpoint, noted October 20, 2022."
EYEN,Presbyopia,Phase 3,2022-10-20 00:00:00,"Phase 3 data reported that trial met its primary endpoint in a modified per-protocol analysis of evaluable patients, and adverse events were reported in fewer than 3% of patients, and all were mild and/or transient, noted October 20, 2022."
ABBV,Non-radiographic axial spondyloarthritis,Approved,2022-10-21 00:00:00,"FDA. Approved on October 21, 2022."
MTNB,Cryptococcal meningitis,Phase 1/2,2022-10-21 00:00:00,"Phase 1/2 cohort 4 data reported that CSF yeast clearance rate exceeded the prespecified primary endpoint, with an interim survival currently 90%, while the survival rate at Week 2 was 95%, noted October 21, 2022."
JNJ,Ulcerative colitis,Phase 2b,2022-10-24 00:00:00,"Phase 2b study data reported that treatment led to a mean of 52.1 percent of IV TREMFYA week 12 clinical nonresponders to achieve clinical response at week 24, noted October 24, 2022."
TCDA,Chronic Kidney Disease,Phase 3,2022-10-24 00:00:00,"Phase 3 top-line data reported that trial did not meet its primary endpoint, noted October 24, 2022."
AZN,Hepatocellular carcinoma (HCC),Approved,2022-10-24 00:00:00,"Approved October 24, 2022."
MOR,Ulcerative colitis,Phase 2b,2022-10-24 00:00:00,"Phase 2b study data reported that treatment led to a mean of 52.1 percent of IV TREMFYA week 12 clinical nonresponders to achieve clinical response at week 24, noted October 24, 2022."
SCYX,Invasive candidiasis,Phase 3,2022-10-24 00:00:00,"Additional Phase 3 cumulative interim analysis presented at IDWeek showed 82.3% positive clinical outcomes in patients treated with treatment, all-cause mortality analysis showed 94.6% survival 30 days post-therapy in patients with invasive candidiasis or candidemia who were treated."
ABBV,Ulcerative colitis,Phase 3,2022-10-24 00:00:00,"Phase 3 data reported that after 52-weeks of maintenance treatment patients had less severe disease and were in clinical remission for approximately 1 additional month/year, noted October 24, 2022."
FNCH,C. difficile Infection,Phase 2,2022-10-24 00:00:00,"Phase 2 biomarker data presented at ACG 2022 showed that administration of treatment after standard-of-care (SOC) CDI antibiotics, there was a significant increase in microbiome diversity from baseline through week 8 and week 24, noted October 24, 2022."
MIRM,Progressive Familial Intrahepatic Cholestasis (PFIC),Phase 3,2022-10-24 00:00:00,"Phase 3 top-line data reported that trial met primary endpoint, noted October 24, 2022."
MORF,Ulcerative Colitis (UC),Phase 1,2022-10-25 00:00:00,"Phase 1 additional data showed statistically significant effects on key lymphocyte subsets, noted October 25, 2022."
AZN,Eosinophilic Esophagitis,Phase 3,2022-10-25 00:00:00,"Phase 3 data reported that trial did not meet one of the two dual-primary endpoints, noted October 25, 2022."
ATRA,Multiple sclerosis,Phase 2,2022-10-26 00:00:00,"Phase 2 OLE data reported that all with stable EDSS remaining in the OLE continued to have a stable EDSS for a median of 41.2 months, noted October 26, 2022."
KURA,Head and Neck Squamous Cell Carcinoma,Phase 1/2,2022-10-26 00:00:00,"Phase 1/2 data reported that one patient experienced experienced an 81% reduction in target lesions after one cycle, noted October 26, 2022."
MRUS,Solid Tumors,Phase 3,2022-10-26 00:00:00,"Phase 1/2 update reported that treatment was well-tolerated, with 2 confirmed partial responses observed and 4 additional patients had >20% tumor shrinkage, noted October 26, 2022."
CYCC,Advanced cancers,Phase 1/2,2022-10-26 00:00:00,"Phase 1/2 dose escalation data reported that of the 18 patients evaluable for response, two out of three T cell lymphoma patients treated achieved partial response and 11 out of 15 patients with various solid tumors achieved stable disease, noted October 26, 2022."
JNJ,Relapsed or refractory (R/R) multiple myeloma.,Approved,2022-10-26 00:00:00,"Approved October 26, 2022."
SNY,Prurigo nodularis (PN),Approved,2022-10-27 00:00:00,Approved in 3Q 2022.
REGN,Prurigo nodularis (PN),Approved,2022-10-27 00:00:00,Approved in 3Q 2022.
GRTX,Esophagitis,Phase 2,2022-10-27 00:00:00,"Phase 2 Open-Label data reported that 14 of 29 evaluable patients (48.3%) experienced acute esophagitis at week 6, noted October 27, 2022."
PBYI,Metastatic triple negative breast cancer with a HER2 mutation,Phase 2,2022-10-27 00:00:00,"Phase 2 basket trial interim efficacy results showed that the objective response rate (ORR) was 35% overall, 30% in patients pretreated with TKIs, and 50% in patients not pretreated with TKIs. Response or stable disease lasting for ≥ 48 weeks was observed in 7 patients (6 PR, 1 SD), noted October 27, 2022."
EPIX,Castrate resistant prostate cancer,Phase 1,2022-10-31 00:00:00,"Phase 1 trial enrollment suspending October 31, 2022"
ENSC,Nasal Opioid Abuse,Phase 1,2022-10-31 00:00:00,"HAP data reported that PF614 powder produced significantly lower peak ""drug liking"" when compared with intranasal crushed IR oxycodone, noted October 31, 2022."
IVA,Psoriasis,Phase 2b,2022-10-31 00:00:00,"Development stopped noted October 31, 2022."
KALV,Hereditary Angioedema (HAE),Phase 1,2022-10-31 00:00:00,"Phase 1 data from the study showed that the ODT tablet formulation has a similar PK profile to the film-coated version currently in development, noted October 31, 2022."
ANIK,Osteoarthritis of the knee,Phase 3,2022-11-01 00:00:00,"Third Phase 3 trial met primary endpoint, noted November 1, 2022."
DNLI,Frontotemporal dementia (FTD) caused by mutations in the granulin gene (GRN),Phase 1/2,2022-11-01 00:00:00,"Phase 1/2 part A interim results showed that single doses of treatment result in substantial increases in CSF progranulin levels suggesting brain delivery of DNL593 was achieved and has the potential to address progranulin deficiency, noted November 1, 2022."
MITO,"Healthy Volunteers, Rare neurodegenerative diseases",Phase 1,2022-11-01 00:00:00,"Phase 1 data reported that treatment is generally safe and well tolerated, noted November 1, 2022."
ASMB,Hepatitis B virus (HBV),Phase 2,2022-11-01 00:00:00,"Phase 2 preliminary data from 65 patients randomized to receive AB-729+VBR+NA (n=32), AB-729+NA (n=17) or VBR+NA (n=16) for 48 weeks showed that adding VBR to AB-729+NA does not result in greater on-treatment improvements in markers of HBV infection as compared to AB-729+NA alone, noted November 1, 2022."
ABUS,Hepatitis B virus (HBV),Phase 2,2022-11-01 00:00:00,"Phase 2 preliminary data from 65 patients randomized to receive AB-729+VBR+NA (n=32), AB-729+NA (n=17) or VBR+NA (n=16) for 48 weeks showed that adding VBR to AB-729+NA does not result in greater on-treatment improvements in markers of HBV infection as compared to AB-729+NA alone, noted November 1, 2022."
TFFP,Invasive Pulmonary Aspergillosis (IPA),Phase 2,2022-11-01 00:00:00,"Phase 2 trial data showed that second patient treated to clinically benefit from administration in compassionate use program, noted November 1, 2022."
INBX,Alpha-1 Antitrypsin Deficiency (AATD),Phase 1,2022-11-02 00:00:00,"Phase 1 data presented at ACoP noted that treatment demonstrated the potential to achieve and maintain normal levels of functional AAT. The 120 mg/kg Q4W regimen is predicted to achieve average trough values >21.1 µM, noted November 2, 2022."
AMRX,Advanced prostatic cancer,Approved,2022-11-02 00:00:00,"FDA Abbreviated New Drug Application (ANDA) approval on November 2, 2022."
GILD,Hepatitis B virus (HBV) infection in pediatric patients 12 years of age and older,Approved,2022-11-02 00:00:00,"Approved November 2, 2022."
KZR,Lupus nephritis (LN),Phase 2,2022-11-03 00:00:00,"Phase 2 complete results reported that zetomipzomib added to stable background therapy reduced proteinuria by 50% or greater (ORR) in 11 of 17 patients (64.7%) reaching end of treatment at Week 25, noted November 3, 2022."
KDNY,Chronic kidney disease,Phase 2,2022-11-03 00:00:00,"Interim data reported that of the 20 patients enrolled, ten patients remained on study, nine patients completed 52 weeks of treatment and one patient discontinued after 13 weeks of treatment due to a headache. Treatment demonstrated mean reductions in 24-hour urine protein creatinine ratio (UPCR) of 38.1% at six weeks of treatment, 48.3% at 12 weeks of treatment and 54.7% at 24 weeks of treatment, noted November 3, 2022."
AIMD,Sjögren's syndrome,Phase 3,2022-11-03 00:00:00,"Phase 3 results showed increased unstimulated whole saliva and improvements in mouth dryness and seven other SS symptoms, noted November 3, 2022."
FATE,Acute Myelogenous Leukemia / B-cell Lymphoma,Phase 1,2022-11-03 00:00:00,"Phase 1 data reported an 80% objective response rate for CAR T Naive versus 38% for prior CAR T patients, noted December 13, 2021. Received RMAT designation November 3, 2022."
IONS,End-stage renal disease (ESRD),Phase 2b,2022-11-04 00:00:00,"Additional Phase 2b data reported that treatment also achieved dose-dependent and sustained median reductions in steady-state FXI levels of 53.1%, 72.2% and 86.6% in the 40 mg, 80 mg, and 120 mg doses of fesomersen, respectively, administered once every 4 weeks, noted November 4, 2022."
BNTX,COVID-19 vaccine,Phase 2/3,2022-11-04 00:00:00,"Phase 2/3 clinical trial demonstrated robust neutralizing immune response one month after a 30-µg booster dose of the COVID-19 vaccine (Pfizer-BioNTech COVID-19 Vaccine, Bivalent (Original and Omicron BA.4/BA.5)). Omicron BA.4/BA.5-neutralizing antibody titers increased 13.2-fold from pre-booster levels in adults older than 55 years of age and 9.5-fold in adults 18 to 55 years of age, noted November 4, 2022."
PFE,COVID-19 vaccine,Phase 2/3,2022-11-04 00:00:00,"Phase 2/3 clinical trial demonstrated robust neutralizing immune response one month after a 30-µg booster dose of the COVID-19 vaccine (Pfizer-BioNTech COVID-19 Vaccine, Bivalent (Original and Omicron BA.4/BA.5)). Omicron BA.4/BA.5-neutralizing antibody titers increased 13.2-fold from pre-booster levels in adults older than 55 years of age and 9.5-fold in adults 18 to 55 years of age, noted November 4, 2022."
ADVM,Wet age-related macular degeneration (Wet-AMD),Phase 2,2022-11-04 00:00:00,"Phase 2 end-of-study results reported that all 2E11 participants were inflammation free at the end of the study, noted November 4, 2022."
TERN,Non-alcoholic steatohepatitis (NASH),Phase 1,2022-11-04 00:00:00,"Phase 1 data reported that TERN-501 was generally well tolerated and exhibited dose-dependent pharmacokinetics with low variability, noted November 4, 2022"
VERA,IgA nephropathy (IgAN),Phase 2a,2022-11-05 00:00:00,"Phase 2a final data presented at the American Society of Nephrology Kidney Week reported that atacicept reduced immune complex levels in patients with IgA nephropathy (IgAN), noted November 5, 2022."
LXRX,Type 2 diabetes,Phase 3,2022-11-05 00:00:00,"Phase 3 data presented at ASN reported statistically significant reductions in UACR regardless of albuminuria status, noted November 5, 2022."
